"site","lat","lon"
1,38.3822165220126,-86.2870606415094
2,39.3977946686391,-85.8831600591716
3,39.3692535,-86.0520698333333
4,40.2899104383562,-86.0803757739726
5,39.0903754469697,-86.5921882954545
6,39.4504243484849,-85.990918969697
7,40.1779261521739,-85.7530465434783
8,40.0988395608108,-86.4322396351351
9,40.0226743152174,-86.1997724565217
10,40.0577646861314,-85.5925979562044
11,38.6013152702703,-86.6888228918919
12,39.0292668790323,-86.6183645967742
13,39.1376683172043,-86.439350655914
14,39.7468865280899,-86.4106671797753
15,39.8041808767123,-86.2143842146119
16,39.8947578761062,-86.1323044159292
17,40.621487,-86.3778176666667
18,38.9968950769231,-86.1488953846154
19,39.6987566071429,-85.4709807142857
20,40.834957549763,-85.9046619194313
21,40.6185246095238,-85.8611673460317
22,38.8212448861789,-86.3645638780488
23,39.5375767365269,-86.0896930778443
24,39.3836230638298,-85.4233068553191
25,40.2956222530864,-85.886804845679
26,39.7799596818182,-85.5734272727273
27,39.080958060241,-84.9168485180723
28,39.5481230857143,-85.3846221571429
29,39.3520392371795,-86.5475122884615
30,39.536211,-86.481679
31,39.4612821525424,-86.1916289152542
32,39.9133232489796,-85.2868609387755
33,40.1754993513514,-86.0364781621622
34,40.0973688145161,-85.8351429193548
35,39.8781567272727,-85.5454524919786
36,40.0101490761905,-86.1560011238095
37,39.4896245523013,-85.5529610125523
38,38.7732188888889,-85.8599710740741
39,39.4109552088608,-86.2463130063291
40,38.889503562963,-85.5284242962963
41,40.0839616594203,-86.5305547753623
42,38.9373186101695,-87.1481686271186
43,40.0090580961538,-85.7531609871795
44,40.7763223355705,-85.1831275369127
45,39.363921987013,-86.9894351168831
46,40.7808852321429,-85.6642023482143
47,38.8902681641791,-86.3363885223881
48,40.1780519139785,-86.0055538924731
49,39.9203501133333,-86.8505708933333
50,39.1772110731707,-85.9488774756097
51,40.6900817557252,-86.3199869694657
52,39.854641027972,-85.9711609825175
53,39.6173577931035,-85.2342434827586
54,39.0574783615819,-86.1759616892655
55,39.7862013529412,-85.4116269019608
56,39.2409212903226,-85.4700622580645
57,39.8332061259446,-86.56602
58,40.1712220344828,-85.3439532137931
59,39.5061238521401,-85.8646263268483
60,39.939630225,-86.44821715
61,40.4820905119617,-85.9022683827751
62,40.1331789719101,-85.4049174213483
63,39.2854460108303,-86.0678111407942
64,39.2449994108108,-85.5448380378378
65,39.87641325,-86.1609368888889
66,39.1067099,-85.549188425
67,39.7526086666667,-86.4358881633987
68,38.7378276666667,-86.8337444358974
69,40.0722812916667,-86.4175961041667
70,40.1533099220779,-86.6404585194805
71,39.9076709379845,-85.8829751085271
72,39.3214257909091,-85.4849326863636
73,39.1035671836735,-86.6475032040816
74,40.7326922988506,-85.7681870689655
75,39.7516410935252,-86.8890319352518
76,38.7126565824176,-85.9469041318681
77,39.009414755102,-85.7384416122449
78,40.2311235769231,-86.8034039615385
79,39.4032245319149,-85.6511297092199
80,38.7955811707317,-86.3999587317073
81,39.4400705337079,-86.5756629606742
82,38.812858725,-86.268741025
83,40.607117,-86.0199799732143
84,39.5965876744186,-85.7916014883721
85,39.6392178031496,-85.9036568976378
86,39.2814478571429,-86.4195531257143
87,39.6259018030303,-86.5545875757576
88,40.3887691737452,-86.0671108455599
89,39.978019609375,-85.9608404140625
90,38.8415483387097,-85.7043217419355
91,38.9680555022831,-86.3056950684932
92,39.7574804610778,-85.9391302874251
93,38.7707387228916,-85.3900248554217
94,39.2594379166667,-86.46893275
95,39.4234433541667,-86.7260827083333
96,40.07192,-86.2430564429224
97,39.0363093157895,-85.9746786052632
98,39.7333877216495,-86.526281814433
99,40.1599453719008,-85.5813479008264
100,39.6159789188192,-86.0573515940959
101,38.90599564,-86.4804628
102,39.5712226627907,-85.8767256744186
103,39.3766826989247,-86.3738552043011
104,39.0299513518518,-86.3617938148148
105,39.9826340070423,-86.0269327323944
106,38.70227125,-87.1946766071429
107,39.9973282666667,-85.7167803
108,38.7598883166667,-86.6600670833333
109,39.5045879038462,-86.7312095096154
110,40.2355048269231,-85.6294946461538
111,39.6550601166667,-85.97343275
112,39.3826660550459,-86.1586122568807
113,39.8490265555556,-86.9726922222222
114,39.7433688676471,-85.6770820882353
115,38.6699910795455,-87.0152990340909
116,39.9930098591549,-85.6657936150235
117,40.473979,-85.782813
118,40.5437933857143,-85.9266884642857
119,39.1446779178082,-86.4339201027397
120,39.6656145866667,-86.0652580533333
121,39.8412065064935,-85.5908448701299
122,40.6044487912088,-85.849385978022
123,40.4730211428571,-86.4427842857143
124,39.719814826087,-85.5634026086957
125,39.5582873741497,-85.7120668639456
126,39.3512204383562,-86.3052831369863
127,39.8972668695652,-85.3317399710145
128,40.86426195,-85.91100355
129,40.0408619456522,-85.9980176630435
130,40.6220862692308,-85.4875850961539
131,39.5844915238095,-86.0845615396825
132,39.8797917105263,-86.6183270526316
133,39.3740940930233,-86.3606172325581
134,39.6701934117647,-85.7668992352941
135,39.3770370677966,-86.1693948644068
136,39.3492907986111,-85.9584484375
137,40.4266583,-86.19599055
138,40.2490856756757,-87.0757397297297
139,38.7661272280702,-86.9808385964912
140,39.798512661017,-85.9801274745763
141,40.0472491607143,-85.9035614553571
142,40.1790884680851,-86.8885970212766
143,39.0948351463415,-86.1921566178862
144,40.6765037076923,-85.8820025384615
145,39.2935257272727,-86.7336180606061
146,39.28767775,-86.62065425
147,38.4727328709677,-86.3641280322581
148,39.9273248,-86.5521766
149,40.3037638,-86.5527868
150,38.6561033666667,-87.2896350666667
151,39.0642686190476,-86.0157707619048
152,39.4610778,-86.9236702
153,39.6357695555556,-86.4932001666667
154,39.0406466551724,-86.7520682413793
155,39.64867975,-87.139153625
156,39.525343,-86.4611857846154
157,38.9063352222222,-86.0114887407407
158,38.6405417647059,-86.2408787058824
159,38.6685869411765,-86.1807041470588
160,40.3665431153846,-86.3653710769231
161,41.658798,-86.336546
162,39.805982,-87.313902
163,39.1307776666667,-87.1858888333333
164,40.6993554666667,-85.7732957333333
165,38.6763104047619,-86.1460789285714
166,39.039323,-86.117976
167,40.0258028536585,-86.1424085365854
168,40.427349,-87.2923315
169,39.8519235,-86.7715700833333
170,40.6615307058824,-86.3594363529412
171,38.9153312666667,-86.3992852666667
172,41.584469,-87.397583
173,38.163089,-86.783353
174,38.610194,-87.539208375
175,38.878806,-85.855854
176,39.9890198888889,-86.9175741111111
178,39.8993837333333,-86.9043978666667
180,39.990478,-86.918219
182,41.30307,-85.964111
183,38.780626,-85.89197
184,38.7869772631579,-86.1875111052632
186,38.4842855882353,-86.2989808823529
188,40.96204,-85.066528
191,40.948835,-84.995399
193,40.925077,-85.102348
195,41.207229,-85.70198
197,41.005895,-87.26851
198,41.707758,-86.700244
199,41.109007,-85.797299
200,39.843366087619,-85.6092822666667
201,38.9436849060403,-85.9124770805369
202,39.594443359116,-86.3498158066298
203,38.9253320897436,-86.2343322948718
204,39.194169125,-85.458286125
205,39.1170727294118,-86.3190121176471
206,39.7438857263158,-85.7246296631579
207,39.0696600740741,-86.4595752222222
208,39.1045321097561,-86.0204141341463
209,39.3560239773756,-86.2748508823529
210,40.3589703316062,-85.9020804611399
211,39.2639376923077,-86.1423418351648
212,39.8372791395349,-85.9745014883721
213,39.5962187336683,-85.9846747035176
214,38.9841859724771,-85.798193412844
215,39.3712151012658,-86.1656753164557
216,39.7628893454545,-86.3199069393939
217,38.871833962963,-86.4900934938272
218,38.9600524482759,-86.5118591206896
219,39.0903842649573,-86.1470528290598
220,39.0624425471698,-86.1997170471698
221,38.9903329166667,-86.3852737666667
222,39.4823313333333,-86.0449172190476
223,39.1121065138889,-86.1695880833333
224,39.0173740192308,-86.6824425
225,39.1947199090909,-86.1826285858586
226,39.0672716016949,-86.9744482966102
