"site","lat","lon"
1,38.9651815721154,-90.3033971346154
2,40.7847319831579,-90.1722710126316
3,39.7542193047619,-89.2112494904762
4,38.9391795535714,-89.1896775357143
5,39.5543894656489,-88.823137870229
6,39.5231473342939,-89.5984231123919
7,39.5503169285714,-89.2922062589286
8,40.007417459854,-89.6358559416058
9,40.3775217683616,-89.0442818870057
10,39.4069316923077,-89.8594469230769
11,38.8133039547511,-88.9290034117647
12,39.3178804296875,-89.7446946953125
13,38.2887627192308,-89.2924506230769
14,39.6012831365854,-88.4240384585366
15,40.7536474418605,-89.7688271046512
16,38.3323356473684,-88.9389273
17,40.89709784,-89.2574080933333
18,39.758290543554,-89.3064082682927
19,39.9587302539683,-89.5154538253968
20,39.1204145137931,-89.398060662069
21,39.5449231474359,-89.6280046025641
22,40.1063029528986,-89.5117396231884
23,39.2528839285714,-89.6931760807453
24,40.7608166758621,-89.6126217172414
25,41.02121732,-89.31162396
26,40.4308025819209,-89.3460781977401
27,38.910987696,-89.338283544
28,39.3877233862928,-89.2480751121495
29,37.2801132380952,-89.1090238095238
30,41.2714080372671,-90.2013173664596
31,38.99462011,-89.2893706633333
32,38.3504372,-88.0359960222222
33,40.4486373757576,-90.3459560242424
34,39.6275444764398,-89.4628686020942
35,40.5140758442211,-89.2817933266332
36,41.2121546774194,-89.3424876612903
37,38.6401694366197,-89.7963539577465
38,39.5096681544715,-88.9955181463415
39,39.5999666975309,-88.6624327839506
40,39.7138704642857,-90.1632761904762
41,39.1705717440273,-89.0012101433447
42,39.8087904819277,-89.5246219819277
43,40.5754328701299,-90.1548938766234
44,40.235897371134,-89.3198955154639
45,38.9106024858757,-88.9232697740113
46,39.8728601173184,-89.9100688715084
47,38.2935611428571,-89.1708876666667
48,39.347585911215,-88.4875598364486
49,38.7394346858238,-89.3590703908046
50,38.5422956091954,-89.4943127241379
51,39.8494546731707,-89.7626121512195
52,39.3927069045226,-89.1577333065327
53,39.379415225,-89.95589315
54,39.0081149178082,-89.7062414657534
55,40.0579591433692,-89.8750728566308
56,39.6671894976526,-89.7855001079812
57,39.3466412873563,-88.7353747586207
58,39.3952877933333,-89.3481525233333
59,38.8884396893204,-88.8007693106796
60,39.3120208512397,-89.935605768595
61,38.9637358387097,-89.0034591290323
62,39.9273472751938,-89.275127251938
63,40.987505961165,-89.9053471359223
64,40.1459218457143,-89.9753990514286
65,38.4762537532468,-89.0682050103896
66,40.6196053444976,-89.0996820382775
67,40.8361109184549,-90.472071304721
68,39.1809700517241,-88.8811717126437
69,40.6623814084507,-90.2771491126761
70,41.0052566144578,-88.8055889277108
71,39.9884275904762,-88.9558804952381
72,39.474782625,-90.1214950340909
73,40.8263605801282,-89.82266425
74,39.6817073383838,-89.5734848181818
75,39.727243,-89.3044906190476
76,39.7665800734463,-89.6920145254237
77,38.7228489387755,-88.6420054489796
78,41.7943362604167,-88.6776619270833
79,39.0583567857143,-89.4282771020408
80,39.0259887285714,-89.2071010214286
81,38.3547255096154,-89.2176135769231
82,40.6068011578947,-90.1811840526316
83,40.7160630336134,-89.1430238235294
84,38.3485644666667,-89.9937506666667
85,40.2611426982249,-89.603585556213
86,37.9397504210526,-88.711028
87,40.9810114680851,-89.4553463829787
88,38.9124206388889,-89.8909406388889
89,39.0978812,-88.3058919263158
90,39.5048658103448,-89.6879101551724
91,38.4424024935065,-89.3887495974026
92,38.522925597561,-89.2607100121951
93,40.3712294537037,-89.6872857268519
94,38.8581878418605,-89.0309176744186
95,39.9729862857143,-90.945265
96,38.9599074836601,-89.5142883464052
97,38.7831327209302,-88.7932765426357
98,39.068682,-89.87292925
99,39.01081398,-89.77262328
100,40.46382909375,-90.5224301875
101,40.3439938905109,-89.6983277591241
102,38.9266611573034,-89.2126072134832
103,38.8887287142857,-89.3499328571429
104,38.577246256,-89.51324692
105,39.1332657466667,-89.45956592
106,40.0502765238095,-90.0735854285714
107,41.312932,-89.154902
108,38.5241654421053,-89.3106198315789
109,39.5300081904762,-89.555717452381
110,39.173826,-89.3193183541667
111,38.4878522941177,-90.0944932117647
112,39.685248106383,-89.3176270851064
113,39.7300994025974,-90.0589627532467
115,39.2868494845361,-89.3540589896907
