"site","lat","lon"
1,38.1732062040302,-92.280633
2,38.013377221519,-92.308834613924
3,37.5867835731343,-92.6293448
4,38.0532766497462,-91.7042800304569
5,38.263104218593,-93.1138275
6,37.5667033451777,-92.8955534695431
7,37.7262905971564,-92.7180799810426
8,37.9008204724138,-92.8457533896552
9,37.8007603967517,-91.7786721508121
10,37.5982604195584,-91.8277182776025
11,37.6188646172414,-92.0808881344828
12,38.239498393531,-93.2226547816712
13,37.8773311111111,-92.3260315748792
14,38.2149115337423,-92.9042497423313
15,38.7620967281553,-93.0864123762136
16,38.3498318403042,-92.609730608365
17,38.3441544480874,-92.8721912677596
18,38.9005967025316,-92.8599192468354
19,37.6464398604651,-92.4250262868217
20,38.0343228740157,-92.9058373976378
21,37.4709868577982,-92.3639781811927
22,38.1350299074074,-93.1164282777778
23,38.1200890967742,-92.1113911471774
24,38.0056068107477,-92.8435642663551
25,38.6273438067227,-92.6960235910364
26,38.3185453942857,-93.24731128
27,37.6860784309091,-93.0576871672727
28,38.882845033241,-92.0225082714681
29,38.5811071690141,-92.4392956021127
30,38.6101901663286,-92.7732685192698
31,38.36090164,-92.2451455292308
32,38.8005159130435,-92.7423886231884
33,37.8130030309091,-92.9126414290909
34,38.32477308,-92.0169833236364
35,38.2119417538941,-91.8553482523365
36,38.3907381619537,-92.3043684267352
37,38.454586585752,-92.5156236015831
38,38.562793033241,-92.7573212299169
39,37.7387804971429,-92.2761901009524
40,38.1010586057692,-92.5830471634615
41,38.8415328991597,-92.9184881120448
42,37.9350250702128,-92.3505251638298
43,38.0984349238754,-92.7904156435986
44,38.0956724166667,-93.0148387126437
45,38.323990638191,-91.4376793869347
46,38.3659458581315,-92.2739401937716
47,39.1888165047801,-92.3960343671128
48,38.041592727003,-91.9421473323442
49,38.4100395823529,-92.4824038264706
50,38.5879280194175,-93.2659070226537
51,37.8410519594843,-92.4877416979742
52,38.3264256440129,-92.4342905695793
53,38.2139163594203,-92.9090029188406
54,38.6156779921466,-92.7422070968586
55,38.9652435137255,-92.8442436156863
56,38.2094447989691,-92.9816595721649
57,38.672072961165,-92.5678794660194
58,38.4309738703704,-92.6359736064815
59,38.5954676483517,-91.8755807619048
60,38.1382785449591,-92.6453023814714
61,38.4805294347826,-92.1519425072464
62,38.7119846352941,-91.5080292431373
63,38.3267328777555,-91.8292348597194
64,37.9923574382022,-91.8886008801498
65,38.351249643739,-92.1833818589065
66,38.6661316403941,-91.8952522561576
67,38.2543405800866,-91.5544026233766
68,38.5630517579365,-92.6649260992064
69,38.0116842122449,-92.0375765
70,39.1106010423453,-93.0511484397394
71,38.1721073452594,-92.6601489373882
72,38.5277684044944,-92.3393633174157
73,38.544987450867,-92.0698830520231
74,38.0167416128049,-92.1636539878049
75,38.4463807278689,-92.2351795836066
76,38.1792187201258,-92.0322867106918
77,38.0637108018018,-92.0746252402402
78,38.3921915597015,-93.6683764626866
79,38.6101885657143,-92.8590294971429
80,38.1464788897638,-93.0245492874016
