"site","lat","lon"
10471,44.379156,-104.023279
10479,44.103988,-103.837584
10483,44.384263,-103.978877
10499,43.580036,-103.745447
10513,44.346115,-103.943599
10531,43.978642,-103.757114
10539,44.356712,-104.027598
10561,44.013793,-103.863908
10563,44.29119,-103.961128
10572,44.093564,-103.910112
10581,43.484319,-103.589196
10590,44.259052,-103.942016
10591,44.044642,-103.871653
10614,43.824706,-103.765778
10620,44.062323,-103.916493
10633,44.282152,-104.003774
10647,44.338207,-104.04085
10668,44.01306,-103.706359
10683,43.943838,-103.662257
10701,44.174411,-104.048021
10706,43.968549,-103.773676
10732,43.921529,-103.683975
10766,43.798997,-103.871524
10770,43.881008,-103.658354
10793,43.891963,-103.741158
10821,43.737845,-103.756269
10822,43.943034,-103.805859
10845,43.921466,-103.770558
10865,43.709228,-103.776268
10880,43.946174,-103.872535
10891,44.003986,-103.925024
10912,43.686959,-103.756291
10924,43.633027,-103.756089
10932,43.95479,-103.849935
10938,43.971816,-103.932916
10964,43.615028,-103.781668
10983,43.909972,-103.912549
11001,43.664235,-103.814491
11022,43.884519,-103.92958
11034,43.678238,-103.908534
11063,43.99745,-104.024627
11130,43.887776,-103.79888
11139,43.686791,-103.923151
11141,43.857232,-103.831215
11183,44.094096,-103.976559
11206,44.096819,-104.050212
11226,43.713962,-104.038691
11233,44.056793,-103.979238
11284,44.013155,-104.021165
11292,43.590757,-103.829976
11325,43.582382,-103.868706
11337,43.862309,-103.991941
11351,43.862711,-104.037806
11496,43.538139,-103.977178
11629,43.795842,-104.050551
11656,43.753149,-104.01062
