"site","lat","lon"
1,46.0618669565217,-93.5739802173913
2,45.9062093333333,-94.3050583333333
3,45.320825,-93.426342
4,45.5064090526316,-92.1605531578947
5,46.7907322845528,-93.2050292439024
6,46.793146,-94.278278
7,44.4974892534247,-92.3704261506849
8,45.8959970981595,-93.1997851779141
9,46.4868269230769,-95.3791573076923
10,46.4287449117647,-94.2548699411765
11,44.4317253979592,-92.1685542755102
12,45.0071894952381,-93.1238244952381
13,44.0305633636364,-92.3721588181818
14,47.020736,-93.665479
15,45.7392342727273,-93.765303
16,46.3776256117647,-94.3874812117647
17,46.7779700724638,-94.2842353623188
19,47.6221003333333,-94.85429
20,47.344257,-94.633444
22,45.5909051598361,-94.3506670860656
23,47.405713,-95.039146
25,46.782507,-94.088126
26,46.1655979333333,-94.8188006666667
27,44.7668006753247,-92.7259602597403
28,44.362034271028,-92.5947074299065
30,45.7583067209302,-93.3360991744186
31,44.9329785409836,-92.9506195491803
32,46.4062208028846,-95.2711425817308
33,46.3126962222222,-95.4250464444444
34,45.387406,-93.422608
35,46.7866364285714,-93.5055163174603
36,45.7053214527027,-93.5654543986487
38,46.4978166304348,-92.6871033695652
39,45.5871074,-93.4572514407407
40,45.2193274842105,-93.2363440842105
43,44.5293487857143,-93.0477549642857
44,45.700523359375,-93.245787171875
45,43.9655730666667,-91.6288033333333
46,46.2332834556962,-94.021679
47,47.388914,-94.831915
48,45.1232537317073,-92.475057804878
49,44.882835,-93.829678
51,46.418208,-92.60395
52,47.396504,-94.061242
53,46.9464269877301,-95.7410169325153
54,47.008133,-93.434003
55,45.3932601,-92.7040325
56,47.0629598,-95.3625982
57,47.165033,-93.720022
58,46.472745,-92.718354
59,45.685981,-94.15909
60,47.0433873061224,-94.1714264489796
61,44.8658281439114,-93.5526528929889
62,44.9526218378378,-94.098506027027
63,43.752516,-91.668773
64,44.8368142392157,-93.1191514156863
65,46.7881132105263,-94.8908924105263
67,47.856296,-95.570165
68,45.3593986708075,-93.9254459627329
70,48.0183197,-95.4914583
71,46.692123625,-94.8876900267857
