"site","lat","lon"
1,44.9922702307692,-89.1398342179487
2,44.4349275813953,-89.4135739069767
3,45.8306624299065,-89.8036645700935
4,45.419775,-89.342477
5,44.4429123333333,-89.1758784444445
6,44.5993385820896,-90.4028269253731
7,44.4570276691729,-89.2029916992481
8,45.1220010625,-90.285932375
9,44.3966585714286,-88.5904895238095
10,45.6324559259259,-88.8542927407407
11,44.9857294594595,-89.8945591486487
12,44.1279918292683,-89.6811859146341
13,44.014649,-91.082009
14,45.526887237037,-91.6861571703704
15,46.0311955288462,-90.9856359326923
16,45.158139,-87.196745
17,45.8786519383562,-90.1438565753425
18,46.0448890543131,-90.0246289744409
19,45.3561784028777,-88.947585057554
20,44.15621,-90.107046
21,45.61106076,-91.859912208
22,44.7319184066986,-88.2093604019139
23,46.1329596153846,-89.3335006153846
24,44.2817243367347,-89.2714367857143
25,44.7146422391304,-90.7938201847826
26,44.1497335,-90.2436335
27,45.739689,-90.2210195945946
28,46.423996,-90.494803
29,45.3228710909091,-88.2529057575758
30,45.2815936666667,-90.2760150144928
31,45.2678978433735,-90.6252672650602
33,44.300936826087,-90.0792103695652
34,44.5589064835165,-89.8821384615385
35,46.4908164,-91.5907044153846
36,45.2605464672131,-89.5486189508197
37,45.7928495070422,-90.0667870704225
38,44.4180893709677,-90.5440691854839
39,44.6958159,-91.2106121333333
40,43.3009056590909,-89.87340275
41,46.0476516875,-89.16026759375
42,45.28966425,-91.29752125
43,46.426322761194,-90.5394332089552
44,45.8032668357143,-91.01757955
45,46.774992,-91.420045
46,44.2806996640625,-89.4813972265625
47,44.333127484375,-90.370232546875
48,45.8200088461538,-89.1548349230769
49,44.9380005652174,-90.8673341739131
50,43.7700914632353,-90.9433860588235
51,44.8705109620253,-88.2797107848101
52,45.8795490810811,-91.1361588108108
54,44.3141318763441,-90.1640555591398
55,44.3575189479167,-89.26189709375
56,44.6467536909091,-89.8021528727273
57,44.9620546142857,-90.1083416285714
58,44.7027309277108,-91.4183448072289
59,45.0175380869565,-87.918830826087
60,45.2894374615385,-89.6686244615385
61,44.6232172054794,-89.8540430547945
62,44.4409333694268,-88.6646014140127
